Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean
South Melbourne,,,h,,,,,,3205.0,,,,216.0,Port Phillip,-37.83863,144.96208,,,3205.0,300.0,214.84666666666666
South Morang,,,t,345000.0,,,,,,,,,305.0,Whittlesea,-37.6522,145.09261,,,,,
South Yarra,,,u,666000.0,,,,,3141.0,,,,0.0,Stonnington,-37.83613,144.99661,,,3141.0,881.0,157.91259931895573
South Yarra,,,u,910000.0,,,,,3141.0,,,,0.0,Stonnington,-37.84712,144.99967,,,3141.0,881.0,157.91259931895573
South Yarra,,,u,401500.0,,,,,3141.0,,,,10.0,Stonnington,-37.84157,144.98935,,,3141.0,881.0,157.91259931895573
Springvale,,,h,760000.0,,,,,3171.0,,,,593.0,Greater Dandenong,-37.95743,145.14625,,,,,
St Albans,,,h,610000.0,,,,,3021.0,,,,419.0,Brimbank,-37.7398,144.80348,,,,,
St Albans,,,h,550000.0,,,,,3021.0,,,,606.0,Brimbank,-37.73789,144.78734,,,,,
St Albans,,,h,520000.0,,,,,3021.0,,,,699.0,Brimbank,-37.73986,144.81105,,,,,
St Helena,,,h,805000.0,,,,,3088.0,,,,930.0,Banyule,-37.6939,145.12899,,,,,
St Kilda,,,u,470000.0,,,,,3182.0,,,,0.0,Port Phillip,-37.87349,144.9798,,,3182.0,1135.0,147.7295154185022
St Kilda,,,h,1000000.0,,,,,3182.0,,,,198.0,Port Phillip,-37.86566,144.99104,,,3182.0,1135.0,147.7295154185022
Sunshine,,,h,860000.0,,,,,3020.0,,,,446.0,Brimbank,-37.79354,144.8328,,,,,
Sunshine,,,h,532000.0,,,,,3020.0,,,,206.0,Brimbank,-37.7864,144.8402,,,,,
Sunshine,,,h,960000.0,,,,,3020.0,,,,655.0,Brimbank,-37.79352,144.84318000000005,,,,,
Sunshine West,,,h,630000.0,,,,,3020.0,,,,626.0,Brimbank,-37.80099000000001,144.81178,,,,,
Sunshine West,,,h,580000.0,,,,,3020.0,,,,270.0,Brimbank,-37.7944,144.79413,,,,,
Taylors Lakes,,,h,853000.0,,,,,3038.0,,,,724.0,Brimbank,-37.70941,144.7873,,,,,
Taylors Lakes,,,h,704000.0,,,,,3038.0,,,,644.0,Brimbank,-37.71128,144.80686,,,,,
Thomastown,,,h,508000.0,,,,,3074.0,,,,189.0,Whittlesea,-37.68159,145.0371,,,,,
Thornbury,,,h,1236000.0,,,,,3071.0,,,,508.0,Darebin,-37.76202,145.01772,,,3071.0,114.0,125.00877192982456
Thornbury,,,u,328000.0,,,,,3071.0,,,,1047.0,Darebin,-37.76105,144.99532,,,3071.0,114.0,125.00877192982456
Toorak,,,u,1140000.0,,,,,3142.0,,,,586.0,Stonnington,-37.84266,145.02355,,,3142.0,118.0,244.5
Travancore,,,u,341500.0,,,,,3032.0,,,,,Moonee Valley,-37.78466,144.93829,,,3032.0,176.0,111.61363636363636
Tullamarine,,,u,470000.0,,,,,3043.0,,,,161.0,Hume,-37.70586,144.87947,,,,,
Vermont,,,h,1111500.0,,,,,3133.0,,,,722.0,Whitehorse,-37.8324,145.20467,,,,,
Wantirna,,,h,1214000.0,,,,,3152.0,,,,734.0,Knox,-37.85209,,,,,,
Wantirna South,,,h,1045000.0,,,,,3152.0,,,,728.0,Knox,-37.88009,145.22736,,,,,
Wantirna South,,,u,622000.0,,,,,3152.0,,,,137.0,Knox,-37.87615,145.23192,,,,,
Warrandyte,,,h,826000.0,,,,,3113.0,,,,830.0,Manningham,-37.75079,145.20617,,,,,
Waterways,,,h,1265000.0,,,,,3195.0,,,,604.0,Kingston,,145.12675,,,3195.0,71.0,143.04225352112675
Watsonia,,,u,604000.0,,,,,3087.0,,,,151.0,Banyule,-37.71298,145.08115,,,,,
Watsonia,,,u,655000.0,,,,,3087.0,,,,298.0,Banyule,-37.71098,145.08926,,,,,
Watsonia North,,,h,740000.0,,,,,3087.0,,,,909.0,Banyule,-37.70255,145.08578,,,,,
Werribee,,,h,505000.0,,,,,3030.0,,,,557.0,Wyndham,-37.87975,,,,3030.0,258.0,115.74806201550388
Werribee,,,h,570000.0,,,,,3030.0,,,,909.0,Wyndham,-37.89074,,,,3030.0,258.0,115.74806201550388
Werribee,,,h,453000.0,,,,,3030.0,,,,575.0,Wyndham,-37.87628,,,,3030.0,258.0,115.74806201550388
Werribee,,,h,335000.0,,,,,3030.0,,,,190.0,Wyndham,-37.90423,,,,3030.0,258.0,115.74806201550388
West Footscray,,,h,280000.0,,,,,3012.0,,,,45.0,Maribyrnong,-37.80728,144.86702,,,3012.0,76.0,112.63157894736842
West Footscray,,,h,955000.0,,,,,3012.0,,,,459.0,Maribyrnong,-37.79433,144.88001,,,3012.0,76.0,112.63157894736842
West Footscray,,,t,700000.0,,,,,3012.0,,,,125.0,Maribyrnong,-37.80735,144.87361,,,3012.0,76.0,112.63157894736842
West Melbourne,,,u,380000.0,,,,,3003.0,,,,68.0,Melbourne,-37.81096,144.95147,,,3003.0,267.0,130.20599250936328
West Melbourne,,,h,1900000.0,,,,,3003.0,,,,168.0,Melbourne,-37.80884,144.95291,,,3003.0,267.0,130.20599250936328
Westmeadows,,,h,800000.0,,,,,3049.0,,,,898.0,Hume,-37.67823,144.90001999999996,,,,,
Wheelers Hill,,,h,1090000.0,,,,,3150.0,,,,698.0,Monash,-37.8921,145.19118,,,3150.0,189.0,124.02645502645503
Williamstown,,,h,1920000.0,,,,,3016.0,,,,388.0,Hobsons Bay,-37.86159,144.89926,,,3016.0,74.0,191.09459459459458
Wollert,,,h,530000.0,,,,,,,,,448.0,Whittlesea,-37.61944,145.01243,,,,,
Yarraville,,,h,982500.0,,,,,3013.0,,,,444.0,Maribyrnong,-37.81662,144.866,,,3013.0,82.0,135.609756097561
Yarraville,,,h,1400000.0,,,,,3013.0,,,,668.0,Maribyrnong,-37.81381,144.87438,,,3013.0,82.0,135.609756097561
Yarraville,,,h,1042000.0,,,,,3013.0,,,,358.0,Maribyrnong,-37.82116,144.89181000000005,,,3013.0,82.0,135.609756097561
Yarraville,,,h,1230000.0,,,,,3013.0,,,,433.0,Maribyrnong,-37.81183,144.88568999999995,,,3013.0,82.0,135.609756097561
Yarraville,,,h,1005000.0,,,,,3013.0,,,,451.0,Maribyrnong,-37.81796,144.8681,,,3013.0,82.0,135.609756097561
Abbotsford,,,h,911000.0,,,,,3067.0,,,,141.0,Yarra,-37.80586,144.99499,,,3067.0,258.0,130.62403100775194
Abbotsford,,,h,1190000.0,,,,,3067.0,,,,147.0,Yarra,-37.80269000000001,145.0001,,,3067.0,258.0,130.62403100775194
Aberfeldie,,,h,2050000.0,,,,,3040.0,,,,402.0,Moonee Valley,-37.76027,144.88953999999995,,,3040.0,56.0,114.14285714285714
Aberfeldie,,,h,1680000.0,,,,,3040.0,,,,673.0,Moonee Valley,-37.76316,144.89799,,,3040.0,56.0,114.14285714285714
Aberfeldie,,,u,280000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.75875,144.9027,,,3040.0,56.0,114.14285714285714
Aberfeldie,,,u,310000.0,,,,,3040.0,,,,,Moonee Valley,-37.75882,144.9027,,,3040.0,56.0,114.14285714285714
Aberfeldie,,,h,1472000.0,,,,,3040.0,,,,486.0,Moonee Valley,-37.76111,144.89845,,,3040.0,56.0,114.14285714285714
Airport West,,,u,454000.0,,,,,3042.0,,,,182.0,Moonee Valley,-37.72158,144.8801,,,,,
Altona,,,h,1005000.0,,,,,3018.0,,,,636.0,Hobsons Bay,-37.86317,144.83927,,,,,
Altona,,,t,820000.0,,,,,3018.0,,,,288.0,Hobsons Bay,-37.87171,144.81273000000004,,,,,
Altona,,,h,1360000.0,,,,,3018.0,,,,615.0,Hobsons Bay,-37.87057,144.83623,,,,,
Altona,,,h,950000.0,,,,,3018.0,,,,399.0,Hobsons Bay,-37.87115,144.8189,,,,,
Altona Meadows,,,h,620000.0,,,,,3028.0,,,,466.0,Hobsons Bay,-37.87019,144.7843,,,,,
Altona North,,,h,830000.0,,,,,3025.0,,,,529.0,Hobsons Bay,-37.84107,144.84179,,,,,
Altona North,,,h,730000.0,,,,,3025.0,,,,276.0,Hobsons Bay,-37.82787,144.84364,,,,,
Altona North,,,h,805000.0,,,,,3025.0,,,,562.0,Hobsons Bay,-37.84384,144.84637,,,,,
Altona North,,,h,510000.0,,,,,3025.0,,,,170.0,Hobsons Bay,-37.83658,144.86199,,,,,
Ardeer,,,h,645000.0,,,,,3022.0,,,,603.0,Brimbank,-37.78104,144.80357,,,,,
Armadale,,,u,486000.0,,,,,3143.0,,,,0.0,Stonnington,-37.85549,145.0163,,,3143.0,69.0,192.46376811594203
Ascot Vale,,,t,855000.0,,,,,3032.0,,,,159.0,Moonee Valley,-37.78329,144.91842,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1035000.0,,,,,3032.0,,,,319.0,Moonee Valley,-37.77266,144.9131,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1310000.0,,,,,3032.0,,,,523.0,Moonee Valley,-37.77255,144.91213,,,3032.0,176.0,111.61363636363636
Ashwood,,,h,1450000.0,,,,,3147.0,,,,803.0,Monash,-37.86162,145.11042,,,,,
Ashwood,,,t,1060000.0,,,,,3147.0,,,,343.0,Monash,-37.86324000000001,145.10289,,,,,
Aspendale,,,h,970000.0,,,,,3195.0,,,,612.0,Kingston,,145.09932,,,3195.0,71.0,143.04225352112675
Aspendale Gardens,,,h,840000.0,,,,,3195.0,,,,383.0,Kingston,,145.12356,,,3195.0,71.0,143.04225352112675
Avondale Heights,,,h,665000.0,,,,,3034.0,,,,538.0,Moonee Valley,-37.76518,144.85621,,,,,
Avondale Heights,,,h,750000.0,,,,,3034.0,,,,561.0,Moonee Valley,-37.7528,144.85585,,,,,
Avondale Heights,,,h,800000.0,,,,,3034.0,,,,577.0,Moonee Valley,-37.75261,144.85631,,,,,
Balwyn,,,u,800000.0,,,,,3103.0,,,,0.0,Boroondara,-37.81675,145.07716000000005,,,3103.0,57.0,105.26315789473684
Balwyn,,,h,,,,,,3103.0,,,,785.0,Boroondara,-37.81161,145.07622,,,3103.0,57.0,105.26315789473684
Balwyn North,,,h,,,,,,3104.0,,,,742.0,Boroondara,-37.80218,145.10063,,,,,
Balwyn North,,,h,,,,,,3104.0,,,,939.0,Boroondara,-37.79494,145.06382,,,,,
Balwyn North,,,h,1750000.0,,,,,3104.0,,,,683.0,Boroondara,-37.80275,145.08411999999996,,,,,
Balwyn North,,,h,1850000.0,,,,,3104.0,,,,929.0,Boroondara,-37.79497,145.10538,,,,,
Beaconsfield,,,h,670000.0,,,,,,,,,900.0,Cardinia,,,,,,,
Beaumaris,,,t,1850000.0,,,,,3193.0,,,,252.0,Bayside,-37.98453,145.02659,,,,,
Bellfield,,,h,906000.0,,,,,3081.0,,,,617.0,Banyule,-37.7528,145.04443999999995,,,,,
Bentleigh,,,h,1640000.0,,,,,3204.0,,,,585.0,Glen Eira,-37.91722,145.04836,,,3204.0,80.0,114.6125
Bentleigh,,,h,1610000.0,,,,,3204.0,,,,672.0,Glen Eira,-37.92768,145.04268000000005,,,3204.0,80.0,114.6125
Bentleigh,,,u,410000.0,,,,,3204.0,,,,834.0,Glen Eira,-37.91627,145.03892,,,3204.0,80.0,114.6125
Bentleigh,,,h,1500000.0,,,,,3204.0,,,,591.0,Glen Eira,-37.92211,145.0466,,,3204.0,80.0,114.6125
Bentleigh East,,,u,860000.0,,,,,3165.0,,,,230.0,Glen Eira,-37.9236,145.05913,,,3165.0,51.0,113.03921568627452
Berwick,,,h,775000.0,,,,,,,,,520.0,Casey,,,,,,,
Berwick,,,h,755000.0,,,,,,,,,840.0,Casey,,,,,,,
Blackburn,,,h,1020000.0,,,,,3130.0,,,,624.0,Whitehorse,-37.81112,145.14043,,,3130.0,59.0,102.57627118644068
Blackburn South,,,h,874000.0,,,,,3130.0,,,,232.0,Whitehorse,-37.83574,145.14866,,,3130.0,59.0,102.57627118644068
Braybrook,,,t,560000.0,,,,,3019.0,,,,158.0,Maribyrnong,-37.78893,144.84652,,,,,
Brighton East,,,u,620000.0,,,,,3187.0,,,,972.0,Bayside,-37.93171,145.03041000000005,,,3187.0,53.0,193.8679245283019
Brighton East,,,h,1500000.0,,,,,3187.0,,,,279.0,Bayside,-37.9135,145.00846,,,3187.0,53.0,193.8679245283019
Broadmeadows,,,h,1100000.0,,,,,3047.0,,,,1312.0,Hume,-37.6821,144.92773,,,,,
Broadmeadows,,,h,450000.0,,,,,3047.0,,,,0.0,Hume,-37.6841,144.92818,,,,,
Broadmeadows,,,h,560000.0,,,,,3047.0,,,,639.0,Hume,-37.69142,144.93025,,,,,
Brunswick,,,h,1120000.0,,,,,3056.0,,,,322.0,Moreland,-37.75887,144.97326,,,3056.0,446.0,94.67264573991031
Brunswick,,,h,1110000.0,,,,,3056.0,,,,196.0,Moreland,-37.75815,144.97366,,,3056.0,446.0,94.67264573991031
Brunswick,,,h,1260000.0,,,,,3056.0,,,,470.0,Moreland,-37.7556,144.95729,,,3056.0,446.0,94.67264573991031
Brunswick,,,h,1790000.0,,,,,3056.0,,,,733.0,Moreland,-37.759,144.96623,,,3056.0,446.0,94.67264573991031
Brunswick East,,,u,390500.0,,,,,3057.0,,,,0.0,Moreland,-37.77883,144.9776,,,3057.0,185.0,154.43243243243242
Bundoora,,,h,800000.0,,,,,3083.0,,,,535.0,Banyule,-37.69847,145.0601,,,3083.0,87.0,84.13793103448276
Bundoora,,,h,999000.0,,,,,3083.0,,,,627.0,Banyule,-37.69264,145.0799,,,3083.0,87.0,84.13793103448276
Bundoora,,,h,680000.0,,,,,3083.0,,,,539.0,Banyule,-37.7015,145.07548,,,3083.0,87.0,84.13793103448276
Cairnlea,,,h,750000.0,,,,,3023.0,,,,447.0,Brimbank,-37.75637,144.77983,,,,,
Camberwell,,,h,1830000.0,,,,,3124.0,,,,605.0,Boroondara,-37.83856,145.08602,,,3124.0,88.0,138.5568181818182
Carlton,,,h,920000.0,,,,,3053.0,,,,98.0,Melbourne,-37.79633,144.97269,,,3053.0,538.0,111.76765799256506
Carlton North,,,h,1400000.0,,,,,3054.0,,,,107.0,Yarra,-37.79213,144.97207,,,3054.0,138.0,121.39855072463769
Carnegie,,,u,796000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.88415,145.0514,,,3163.0,156.0,94.2051282051282
Carnegie,,,h,1630000.0,,,,,3163.0,,,,618.0,Glen Eira,-37.89347,145.04772,,,3163.0,156.0,94.2051282051282
Carnegie,,,h,1050000.0,,,,,3163.0,,,,184.0,Glen Eira,-37.90017,145.05812,,,3163.0,156.0,94.2051282051282
Carrum,,,h,825000.0,,,,,3197.0,,,,355.0,Kingston,,145.13036,,,,,
Caulfield North,,,u,610000.0,,,,,3161.0,,,,816.0,Glen Eira,-37.86068,145.01121,,,3161.0,122.0,127.42622950819673
Chadstone,,,t,977500.0,,,,,3148.0,,,,209.0,Monash,-37.88923,145.0964,,,,,
Chelsea,,,u,639000.0,,,,,3196.0,,,,278.0,Kingston,,145.1191,,,3196.0,59.0,120.69491525423729
Cheltenham,,,h,1138000.0,,,,,3192.0,,,,536.0,Kingston,-37.96768,145.07966000000005,,,3192.0,60.0,115.06666666666666
Cheltenham,,,h,1050000.0,,,,,3192.0,,,,539.0,Kingston,-37.97223,145.07895,,,3192.0,60.0,115.06666666666666
Clifton Hill,,,u,640000.0,,,,,3068.0,,,,533.0,Yarra,-37.79443,144.99944,,,3068.0,308.0,126.01298701298701
Coburg,,,h,1285000.0,,,,,3058.0,,,,579.0,Moreland,-37.74482,144.97499,,,3058.0,133.0,103.10526315789474
Coburg,,,h,890000.0,,,,,3058.0,,,,190.0,Moreland,-37.74978,144.97738,,,3058.0,133.0,103.10526315789474
Collingwood,,,h,1080000.0,,,,,3066.0,,,,0.0,Yarra,-37.79589,144.98863,,,3066.0,297.0,145.989898989899
Craigieburn,,,h,1000000.0,,,,,3064.0,,,,752.0,Hume,,144.93495,,,,,
Craigieburn,,,h,607500.0,,,,,3064.0,,,,654.0,Hume,,144.9226,,,,,
Craigieburn,,,h,500000.0,,,,,3064.0,,,,448.0,Hume,,144.93001,,,,,
Craigieburn,,,h,515000.0,,,,,3064.0,,,,490.0,Hume,,144.92088,,,,,
Craigieburn,,,h,510000.0,,,,,3064.0,,,,350.0,Hume,,144.90887,,,,,
Craigieburn,,,h,592500.0,,,,,3064.0,,,,448.0,Hume,,144.91151000000005,,,,,
Craigieburn,,,h,595000.0,,,,,3064.0,,,,420.0,Hume,,144.90008999999995,,,,,
Croydon,,,h,1005000.0,,,,,3136.0,,,,1018.0,Maroondah,-37.79327,,,,,,
Dandenong,,,h,669000.0,,,,,3175.0,,,,713.0,Greater Dandenong,-37.98997,145.2254,,,,,
Dandenong,,,h,880000.0,,,,,3175.0,,,,734.0,Greater Dandenong,-37.96969,145.21043,,,,,
Dandenong North,,,h,560000.0,,,,,3175.0,,,,630.0,Greater Dandenong,-37.96543,145.20338999999996,,,,,
Dandenong North,,,h,895000.0,,,,,3175.0,,,,779.0,Greater Dandenong,-37.94465,145.21236000000005,,,,,
Deepdene,,,h,710000.0,,,,,3103.0,,,,,Boroondara,-37.81143,145.07108,,,3103.0,57.0,105.26315789473684
Deer Park,,,h,572000.0,,,,,3023.0,,,,585.0,Brimbank,-37.75907,144.75923999999995,,,,,
Delahey,,,h,505000.0,,,,,3037.0,,,,344.0,Brimbank,-37.719,144.76699,,,,,
Delahey,,,h,550000.0,,,,,3037.0,,,,668.0,Brimbank,-37.72589,144.77991,,,,,
Doncaster,,,h,1530000.0,,,,,3108.0,,,,851.0,Manningham,-37.78109,145.13745,,,3108.0,141.0,128.82978723404256
Doncaster East,,,t,816000.0,,,,,3109.0,,,,0.0,Manningham,-37.78738,145.16033000000004,,,3109.0,53.0,117.0
Doncaster East,,,h,1385000.0,,,,,3109.0,,,,417.0,Manningham,-37.79223,145.14606,,,3109.0,53.0,117.0
Donvale,,,h,900000.0,,,,,3111.0,,,,726.0,Manningham,-37.80279,145.19974,,,,,
Doveton,,,h,472500.0,,,,,3177.0,,,,590.0,Casey,-37.99715,145.23526,,,,,
East Melbourne,,,u,895000.0,,,,,3002.0,,,,0.0,Melbourne,-37.81177,144.97617,,,3002.0,197.0,200.9796954314721
Edithvale,,,u,724000.0,,,,,3196.0,,,,224.0,Kingston,,145.11717,,,3196.0,59.0,120.69491525423729
Elsternwick,,,h,1975000.0,,,,,3185.0,,,,458.0,Glen Eira,-37.88148,145.00538999999995,,,3185.0,106.0,154.1320754716981
Elsternwick,,,t,1200000.0,,,,,3185.0,,,,,Glen Eira,-37.88065,145.01112,,,3185.0,106.0,154.1320754716981
Eltham,,,t,751000.0,,,,,3095.0,,,,247.0,Nillumbik,-37.70318,145.16467,,,,,
Elwood,,,u,635000.0,,,,,3184.0,,,,371.0,Port Phillip,-37.87872,144.98894,,,3184.0,335.0,147.45373134328358
Elwood,,,u,630000.0,,,,,3184.0,,,,637.0,Port Phillip,-37.88374,144.98518,,,3184.0,335.0,147.45373134328358
Elwood,,,u,730000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.88678,144.98855,,,3184.0,335.0,147.45373134328358
Epping,,,h,600000.0,,,,,3076.0,,,,500.0,Whittlesea,-37.62756,145.03364,,,,,
Epping,,,h,410000.0,,,,,3076.0,,,,216.0,Whittlesea,-37.64151,145.02265,,,,,
Epping,,,h,545000.0,,,,,3076.0,,,,400.0,Whittlesea,-37.62894,145.00977,,,,,
Essendon,,,h,1620000.0,,,,,3040.0,,,,393.0,Moonee Valley,-37.75769,144.91051000000004,,,3040.0,56.0,114.14285714285714
Essendon,,,u,326000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.75547,144.91326999999995,,,3040.0,56.0,114.14285714285714
Essendon North,,,h,1535000.0,,,,,3041.0,,,,811.0,Moonee Valley,-37.7384,144.90485,,,,,
Fawkner,,,h,830000.0,,,,,3060.0,,,,779.0,Moreland,-37.71532,144.96508,,,,,
Ferntree Gully,,,h,740000.0,,,,,3156.0,,,,968.0,Knox,-37.88523,,,,,,
Flemington,,,u,505000.0,,,,,3031.0,,,,0.0,Moonee Valley,-37.78257,144.93106,,,3031.0,188.0,119.91489361702128
Footscray,,,u,430000.0,,,,,3011.0,,,,,Maribyrnong,-37.79919,144.89607,,,3011.0,198.0,95.6010101010101
Footscray,,,h,900000.0,,,,,3011.0,,,,312.0,Maribyrnong,-37.79334,144.89128,,,3011.0,198.0,95.6010101010101
Footscray,,,h,1000000.0,,,,,3011.0,,,,180.0,Maribyrnong,-37.79686,144.908,,,3011.0,198.0,95.6010101010101
Footscray,,,h,891000.0,,,,,3011.0,,,,446.0,Maribyrnong,-37.79221,144.89076,,,3011.0,198.0,95.6010101010101
Forest Hill,,,h,742000.0,,,,,3131.0,,,,404.0,Whitehorse,-37.83792,145.16573,,,,,
Forest Hill,,,h,1011000.0,,,,,3131.0,,,,590.0,Whitehorse,-37.84308,145.168,,,,,
Frankston,,,h,600500.0,,,,,3199.0,,,,580.0,Frankston,,145.16668,,,3199.0,103.0,174.96116504854368
Frankston South,,,h,665000.0,,,,,3199.0,,,,642.0,Frankston,,145.13545,,,3199.0,103.0,174.96116504854368
Gladstone Park,,,h,645000.0,,,,,3043.0,,,,556.0,Hume,-37.69584,144.89379,,,,,
Gladstone Park,,,h,627000.0,,,,,3043.0,,,,573.0,Hume,-37.69148,144.89873,,,,,
Glen Iris,,,u,580000.0,,,,,3146.0,,,,200.0,Stonnington,-37.85743,145.0468,,,3146.0,72.0,135.83333333333334
Glen Iris,,,u,519500.0,,,,,3146.0,,,,1101.0,Stonnington,-37.85724,145.04681000000005,,,3146.0,72.0,135.83333333333334
Glen Waverley,,,u,656000.0,,,,,3150.0,,,,345.0,Monash,-37.89919,145.14856,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,u,730000.0,,,,,3150.0,,,,235.0,Monash,-37.89017,145.1652,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,h,1182000.0,,,,,3150.0,,,,650.0,Monash,-37.90383,145.17166,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,u,1500000.0,,,,,3150.0,,,,248.0,Monash,-37.88425,145.17031,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,h,1800000.0,,,,,3150.0,,,,729.0,Monash,-37.86954,145.16429,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,h,1832000.0,,,,,3150.0,,,,803.0,Monash,-37.87942,145.17668,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,u,1000000.0,,,,,3150.0,,,,365.0,Monash,-37.88599,145.17031,,,3150.0,189.0,124.02645502645503
Glenroy,,,u,493000.0,,,,,3046.0,,,,201.0,Moreland,-37.70691,144.90934,,,3046.0,60.0,69.03333333333333
Glenroy,,,h,940000.0,,,,,3046.0,,,,627.0,Moreland,-37.70198,144.92166,,,3046.0,60.0,69.03333333333333
Glenroy,,,u,435000.0,,,,,3046.0,,,,144.0,Moreland,-37.70628,144.92379,,,3046.0,60.0,69.03333333333333
Greensborough,,,h,725000.0,,,,,3088.0,,,,672.0,Nillumbik,-37.68989000000001,145.10698,,,,,
Greenvale,,,h,476500.0,,,,,3059.0,,,,321.0,Hume,-37.63995,144.89022,,,,,
Hadfield,,,h,741000.0,,,,,3046.0,,,,652.0,Moreland,-37.70542,144.95127,,,3046.0,60.0,69.03333333333333
Hadfield,,,h,550000.0,,,,,3046.0,,,,325.0,Moreland,-37.70325,144.94756999999996,,,3046.0,60.0,69.03333333333333
Hampton,,,h,1930000.0,,,,,3188.0,,,,720.0,Bayside,-37.94229,145.01306,,,3188.0,71.0,245.11267605633802
Hampton,,,t,1405000.0,,,,,3188.0,,,,220.0,Bayside,-37.93487,145.00093,,,3188.0,71.0,245.11267605633802
Hawthorn,,,u,500000.0,,,,,3122.0,,,,,Boroondara,-37.83032,145.03898999999996,,,3122.0,184.0,180.57065217391303
Hawthorn East,,,u,520000.0,,,,,3123.0,,,,0.0,Boroondara,-37.84139,145.05045,,,3123.0,81.0,151.2962962962963
Heathmont,,,h,1270500.0,,,,,3135.0,,,,801.0,Maroondah,-37.82734,,,,,,
Heathmont,,,h,751000.0,,,,,3135.0,,,,693.0,Maroondah,-37.82536,,,,,,
Heidelberg,,,h,1515000.0,,,,,3084.0,,,,827.0,Banyule,-37.74776,145.06217,,,3084.0,72.0,127.20833333333333
Heidelberg West,,,h,735000.0,,,,,3081.0,,,,600.0,Banyule,-37.74798,145.03765,,,,,
Heidelberg West,,,h,590000.0,,,,,3081.0,,,,409.0,Banyule,-37.74033,145.03696000000005,,,,,
Highett,,,h,1460000.0,,,,,3190.0,,,,725.0,Bayside,-37.95008,145.03203,,,,,
Highett,,,h,1535000.0,,,,,3190.0,,,,719.0,Bayside,-37.94999,145.03122,,,,,
Hillside,,,h,700000.0,,,,,3037.0,,,,788.0,Melton,-37.68974,144.75225,,,,,
Hoppers Crossing,,,h,520000.0,,,,,3029.0,,,,609.0,Wyndham,-37.86991,,,,3029.0,113.0,76.15044247787611
Hoppers Crossing,,,h,650000.0,,,,,3029.0,,,,680.0,Wyndham,-37.86821,,,,3029.0,113.0,76.15044247787611
Hoppers Crossing,,,h,576000.0,,,,,3029.0,,,,570.0,Wyndham,-37.87185,,,,3029.0,113.0,76.15044247787611
Hughesdale,,,u,472000.0,,,,,3166.0,,,,0.0,Monash,-37.89369,145.08354,,,3166.0,70.0,113.14285714285714
Ivanhoe,,,t,880000.0,,,,,3079.0,,,,229.0,Banyule,-37.7651,145.03452,,,,,
Ivanhoe,,,t,985000.0,,,,,3079.0,,,,181.0,Banyule,-37.76758,145.03883000000005,,,,,
Jacana,,,h,528000.0,,,,,3047.0,,,,588.0,Hume,-37.68306,144.90928,,,,,
Kealba,,,h,590000.0,,,,,3021.0,,,,617.0,Brimbank,-37.7364,144.82556,,,,,
Keilor East,,,h,918000.0,,,,,3033.0,,,,669.0,Moonee Valley,-37.73936,144.85873999999995,,,,,
Keilor East,,,t,777000.0,,,,,3033.0,,,,300.0,Moonee Valley,-37.73421,144.86831999999995,,,,,
Keilor East,,,h,880000.0,,,,,3033.0,,,,534.0,Moonee Valley,-37.74807,144.86927,,,,,
Kew,,,u,591000.0,,,,,3101.0,,,,0.0,Boroondara,-37.79413,145.02382,,,3101.0,107.0,139.5981308411215
Kings Park,,,h,565000.0,,,,,3021.0,,,,543.0,Brimbank,-37.72765,144.78107,,,,,
Kurunjang,,,h,362000.0,,,,,,,,,685.0,Melton,-37.67277,,,,,,
Kurunjang,,,h,330000.0,,,,,,,,,654.0,Melton,-37.67195,,,,,,
Lalor,,,h,798000.0,,,,,3075.0,,,,806.0,Whittlesea,-37.66871,145.01,,,,,
Lalor,,,h,560000.0,,,,,3075.0,,,,535.0,Whittlesea,-37.6615,145.02761,,,,,
Langwarrin,,,u,447000.0,,,,,,,,,230.0,Frankston,,145.18781,,,,,
Langwarrin,,,h,900000.0,,,,,,,,,,Frankston,,145.19516000000004,,,,,
Maidstone,,,h,681000.0,,,,,3012.0,,,,523.0,Maribyrnong,-37.78242,144.86955,,,3012.0,76.0,112.63157894736842
Maidstone,,,h,1005000.0,,,,,3012.0,,,,653.0,Maribyrnong,-37.78639,144.88214,,,3012.0,76.0,112.63157894736842
Maidstone,,,h,468000.0,,,,,3012.0,,,,312.0,Maribyrnong,-37.78353,144.87233,,,3012.0,76.0,112.63157894736842
Maidstone,,,h,650000.0,,,,,3012.0,,,,249.0,Maribyrnong,-37.78891,144.87114,,,3012.0,76.0,112.63157894736842
